,kolejności,Anon,Data zakupu,bottle_units,pitcher_units,accessory_units,other_units,bottle_filter_units,pitcher_filter_units,bottle_included_filter_units,total_bottle_filters
386,90733774,ANON_0379,2023-02-12,0,0,0,0,0,7,0,0
387,90763118,ANON_0380,2023-02-12,0,1,0,0,0,0,0,0
388,90790637,ANON_0381,2023-02-12,0,1,0,0,0,2,0,0
389,90813728,ANON_0382,2023-02-12,3,0,0,1,13,8,3,16
390,90847160,ANON_0383,2023-02-12,0,0,0,1,0,0,0,0
391,90876869,ANON_0384,2023-02-12,1,0,0,0,1,0,1,2
392,90902598,ANON_0385,2023-02-12,0,0,0,0,6,0,0,6
393,90927512,ANON_0386,2023-02-12,0,0,2,0,3,13,0,3
394,90973187,ANON_0387,2023-02-13,0,1,0,0,6,2,0,6
395,91012142,ANON_0388,2023-02-13,0,1,0,0,0,5,0,0
396,91043117,ANON_0389,2023-02-13,1,0,0,0,1,0,1,2
397,91081301,ANON_0390,2023-02-13,0,0,0,2,0,0,0,0
398,91116381,ANON_0391,2023-02-13,0,1,0,0,0,0,0,0
399,91144578,ANON_0392,2023-02-13,2,0,0,0,2,0,2,4
400,91180333,ANON_0393,2023-02-13,2,0,0,0,1,0,2,3
401,91220339,ANON_0394,2023-02-13,0,0,0,0,0,7,0,0
402,91242621,ANON_0077,2023-02-14,0,0,0,0,8,0,0,8
403,91268068,ANON_0395,2023-02-14,0,0,0,1,3,0,0,3
404,91307157,ANON_0396,2023-02-14,3,0,0,0,4,0,3,7
405,91338930,ANON_0397,2023-02-14,0,0,1,0,0,0,0,0
406,91386345,ANON_0398,2023-02-14,0,1,0,0,0,2,0,0
407,91415011,ANON_0399,2023-02-14,0,0,0,6,12,0,0,12
408,91451349,ANON_0400,2023-02-15,0,0,0,0,6,0,0,6
409,91498656,ANON_0401,2023-02-15,0,1,0,0,0,0,0,0
410,91543335,ANON_0402,2023-02-15,0,0,3,0,6,0,0,6
411,91580921,ANON_0403,2023-02-15,0,0,0,2,0,0,0,0
412,91624644,ANON_0404,2023-02-15,0,1,0,0,0,2,0,0
413,91653562,ANON_0405,2023-02-15,0,0,0,2,0,0,0,0
414,91700004,ANON_0406,2023-02-16,1,0,0,0,1,0,1,2
415,91735721,ANON_0407,2023-02-16,1,0,0,0,4,0,1,5
416,91766037,ANON_0408,2023-02-16,0,1,0,0,0,6,0,0
417,91810936,ANON_0409,2023-02-16,2,0,1,1,2,0,2,4
418,91852028,ANON_0410,2023-02-16,0,0,0,2,0,0,0,0
419,91893132,ANON_0411,2023-02-17,0,1,0,0,0,9,0,0
420,91927380,ANON_0412,2023-02-17,0,1,0,0,0,3,0,0
421,91966196,ANON_0413,2023-02-17,0,1,0,0,0,2,0,0
422,91999483,ANON_0414,2023-02-17,0,1,0,0,0,9,0,0
423,92033903,ANON_0415,2023-02-18,0,0,0,0,6,0,0,6
424,92056634,ANON_0416,2023-02-18,2,0,0,0,8,0,2,10
425,92080103,ANON_0417,2023-02-18,0,1,0,0,0,0,0,0
426,92101255,ANON_0418,2023-02-18,0,0,0,0,6,0,0,6
427,92129719,ANON_0419,2023-02-18,0,0,0,0,6,0,0,6
428,92154881,ANON_0420,2023-02-18,1,0,0,0,1,0,1,2
429,92180931,ANON_0421,2023-02-19,0,0,0,0,0,6,0,0
430,92211589,ANON_0422,2023-02-19,0,1,0,0,0,18,0,0
431,92243512,ANON_0423,2023-02-19,2,0,0,0,2,0,2,4
432,92266397,ANON_0424,2023-02-19,0,0,0,0,0,6,0,0
433,92292839,ANON_0425,2023-02-19,1,0,0,0,1,0,1,2
434,92349060,ANON_0426,2023-02-19,4,0,0,0,16,0,4,20
435,92360105,ANON_0427,2023-02-19,0,1,0,0,0,5,0,0
436,92367404,ANON_0428,2023-02-20,0,0,0,0,6,0,0,6
437,92388334,ANON_0429,2023-02-20,0,0,0,0,6,0,0,6
438,92412147,ANON_0430,2023-02-20,1,0,0,0,4,0,1,5
439,92430576,ANON_0431,2023-02-20,0,0,0,0,6,0,0,6
440,92464164,ANON_0432,2023-02-20,0,1,0,0,0,2,0,0
441,92494972,ANON_0433,2023-02-20,0,0,0,1,0,0,0,0
442,92519232,ANON_0434,2023-02-20,0,0,0,0,0,8,0,0
443,92536150,ANON_0435,2023-02-20,0,0,1,0,5,0,0,5
444,92554611,ANON_0436,2023-02-20,0,0,0,0,0,16,0,0
445,92577332,ANON_0437,2023-02-20,0,0,0,0,6,0,0,6
446,92592763,ANON_0438,2023-02-20,1,0,0,0,7,0,1,8
447,92627135,ANON_0439,2023-02-21,1,0,0,0,16,0,1,17
448,92657015,ANON_0440,2023-02-21,1,0,0,0,1,0,1,2
449,92688653,ANON_0441,2023-02-21,0,1,0,0,0,0,0,0
450,92717209,ANON_0442,2023-02-21,1,1,0,0,7,2,1,8
451,92750107,ANON_0443,2023-02-21,0,1,0,2,0,0,0,0
452,92769302,ANON_0444,2023-02-21,0,1,0,0,0,9,0,0
453,92793092,ANON_0445,2023-02-21,0,0,0,0,6,0,0,6
454,92818046,ANON_0446,2023-02-21,0,0,0,2,0,0,0,0
455,92840877,ANON_0447,2023-02-22,0,1,0,0,0,10,0,0
456,92863150,ANON_0076,2023-02-22,0,0,0,0,6,0,0,6
457,92869918,ANON_0448,2023-02-22,1,0,0,0,1,0,1,2
458,92907678,ANON_0449,2023-02-22,1,0,0,0,2,0,1,3
459,92934426,ANON_0450,2023-02-22,0,1,0,0,0,12,0,0
460,92961504,ANON_0451,2023-02-22,1,0,0,0,4,0,1,5
461,92988707,ANON_0452,2023-02-22,0,0,0,0,6,0,0,6
462,93021530,ANON_0453,2023-02-22,0,1,0,0,0,9,0,0
463,93052017,ANON_0454,2023-02-22,1,0,0,0,4,0,1,5
464,93084669,ANON_0455,2023-02-23,0,1,0,0,0,0,0,0
465,93118970,ANON_0456,2023-02-23,0,1,0,0,0,9,0,0
466,93149061,ANON_0457,2023-02-23,1,0,0,2,0,0,1,1
467,93193839,ANON_0458,2023-02-23,0,0,0,1,0,0,0,0
468,93214275,ANON_0459,2023-02-23,0,0,0,2,0,1,0,0
469,93230845,ANON_0460,2023-02-23,0,1,0,0,0,0,0,0
470,93252064,ANON_0461,2023-02-23,1,0,0,0,4,0,1,5
471,93279759,ANON_0462,2023-02-24,0,0,2,2,0,0,0,0
472,93314299,ANON_0463,2023-02-24,0,0,1,0,0,0,0,0
473,93342999,ANON_0464,2023-02-24,0,0,2,5,6,12,0,6
474,93364405,ANON_0465,2023-02-24,1,0,0,0,1,0,1,2
475,93389932,ANON_0466,2023-02-24,1,0,0,0,1,0,1,2
476,93419742,ANON_0467,2023-02-24,0,0,0,0,0,1,0,0
477,93443679,ANON_0468,2023-02-25,0,0,0,0,6,0,0,6
478,93461959,ANON_0469,2023-02-25,0,1,0,0,0,0,0,0
479,93486833,ANON_0470,2023-02-25,1,1,0,0,1,3,1,2
480,93516652,ANON_0471,2023-02-25,0,1,0,0,0,2,0,0
481,93535671,ANON_0472,2023-02-25,0,0,0,0,6,0,0,6
482,93555968,ANON_0473,2023-02-25,0,1,0,0,2,0,0,2
483,93582054,ANON_0474,2023-02-26,0,0,0,0,1,0,0,1
484,93609212,ANON_0475,2023-02-26,0,1,0,0,0,5,0,0
485,93609215,ANON_0475,2023-02-26,1,0,0,0,4,0,1,5
486,93631370,ANON_0476,2023-02-26,1,1,0,1,0,0,1,1
487,93650744,ANON_0477,2023-02-26,1,0,0,0,1,0,1,2
488,93674908,ANON_0478,2023-02-26,0,0,0,7,4,0,0,4
489,93688902,ANON_0479,2023-02-26,2,0,0,0,3,0,2,5
490,93716044,ANON_0480,2023-02-26,0,0,0,0,6,0,0,6
491,93735294,ANON_0481,2023-02-26,0,0,2,0,0,0,0,0
492,93751562,ANON_0482,2023-02-26,0,1,0,0,0,2,0,0
493,93776435,ANON_0483,2023-02-26,0,1,0,0,0,3,0,0
494,93806658,ANON_0484,2023-02-27,0,2,0,0,0,10,0,0
495,93832147,ANON_0485,2023-02-27,1,0,0,0,1,0,1,2
496,93869513,ANON_0486,2023-02-27,0,0,0,0,6,0,0,6
497,93899717,ANON_0487,2023-02-27,0,1,0,0,2,0,0,2
498,93924222,ANON_0488,2023-02-27,0,0,0,0,6,0,0,6
499,93945125,ANON_0489,2023-02-27,1,1,0,0,1,9,1,2
500,93962559,ANON_0490,2023-02-27,0,0,0,0,6,0,0,6
501,93983348,ANON_0491,2023-02-27,0,0,0,0,10,0,0,10
502,94007540,ANON_0492,2023-02-27,0,0,0,0,3,0,0,3
503,94032777,ANON_0493,2023-02-27,1,0,0,0,2,0,1,3
504,94054201,ANON_0494,2023-02-28,2,0,4,0,8,0,2,10
505,94076044,ANON_0495,2023-02-28,0,0,2,0,0,0,0,0
506,94096973,ANON_0496,2023-02-28,0,1,0,0,0,9,0,0
507,94125986,ANON_0497,2023-02-28,1,0,0,0,0,0,1,1
508,94151401,ANON_0498,2023-02-28,0,1,0,0,0,5,0,0
509,94183296,ANON_0499,2023-02-28,0,2,0,0,0,18,0,0
510,94202588,ANON_0500,2023-02-28,1,0,0,1,1,0,1,2
511,94224312,ANON_0501,2023-02-28,0,0,0,0,6,0,0,6
512,94240834,ANON_0502,2023-02-28,1,0,0,0,4,0,1,5
513,94263508,ANON_0503,2023-02-28,1,1,0,0,1,2,1,2
514,94285551,ANON_0504,2023-02-28,0,0,0,0,0,7,0,0
515,94305361,ANON_0505,2023-03-01,1,0,0,0,1,0,1,2
516,94335485,ANON_0506,2023-03-01,0,1,0,0,2,0,0,2
517,94380201,ANON_0507,2023-03-01,0,1,0,0,0,0,0,0
518,94412616,ANON_0508,2023-03-01,1,0,1,0,2,0,1,3
519,94446602,ANON_0509,2023-03-01,0,0,0,0,6,0,0,6
520,94474099,ANON_0510,2023-03-01,0,0,0,0,5,0,0,5
521,94499612,ANON_0511,2023-03-01,0,0,0,0,0,8,0,0
522,94528612,ANON_0512,2023-03-01,1,0,0,0,1,0,1,2
523,94565420,ANON_0513,2023-03-02,1,0,0,0,1,0,1,2
524,94590699,ANON_0514,2023-03-02,0,0,0,0,0,7,0,0
525,94629814,ANON_0515,2023-03-02,0,0,0,0,6,0,0,6
526,94661083,ANON_0516,2023-03-02,0,0,0,2,0,0,0,0
527,94692814,ANON_0517,2023-03-02,1,0,0,0,2,0,1,3
528,94709952,ANON_0518,2023-03-02,0,0,0,0,4,0,0,4
529,94731527,ANON_0519,2023-03-02,0,7,0,0,0,35,0,0
530,94759012,ANON_0520,2023-03-02,0,1,0,0,0,6,0,0
531,94787307,ANON_0521,2023-03-03,1,0,3,1,3,0,1,4
532,94822406,ANON_0522,2023-03-03,0,1,0,0,0,5,0,0
533,94844675,ANON_0523,2023-03-03,1,0,0,0,8,0,1,9
534,94874022,ANON_0524,2023-03-03,2,0,2,2,1,0,2,3
535,94892203,ANON_0525,2023-03-03,3,0,1,0,7,0,3,10
536,94902484,ANON_0351,2023-03-03,0,0,0,0,5,16,0,5
537,94917006,ANON_0526,2023-03-03,0,0,0,0,0,8,0,0
538,94939050,ANON_0527,2023-03-03,1,0,0,0,2,0,1,3
539,94957734,ANON_0528,2023-03-04,1,0,0,0,4,0,1,5
540,94974677,ANON_0529,2023-03-04,2,0,0,0,2,0,2,4
541,94987057,ANON_0530,2023-03-04,1,0,0,0,3,7,1,4
542,94998919,ANON_0531,2023-03-04,0,1,0,0,0,9,0,0
543,95015219,ANON_0532,2023-03-04,0,0,0,0,6,0,0,6
544,95025650,ANON_0533,2023-03-04,0,0,0,0,10,0,0,10
545,95042279,ANON_0534,2023-03-04,0,0,0,2,0,0,0,0
546,95063809,ANON_0535,2023-03-04,0,0,0,0,6,0,0,6
547,95083560,ANON_0536,2023-03-04,1,0,0,0,2,0,1,3
548,95099803,ANON_0537,2023-03-04,2,0,0,0,5,0,2,7
549,95119612,ANON_0538,2023-03-05,2,0,0,0,8,0,2,10
550,95135268,ANON_0539,2023-03-05,2,0,0,0,8,0,2,10
551,95150943,ANON_0540,2023-03-05,0,1,0,0,0,2,0,0
552,95164987,ANON_0541,2023-03-05,2,1,0,0,2,2,2,4
553,95171310,ANON_0542,2023-03-05,0,0,0,0,0,12,0,0
554,95186462,ANON_0543,2023-03-05,0,1,0,0,0,0,0,0
555,95206551,ANON_0544,2023-03-05,0,0,0,1,3,0,0,3
556,95226369,ANON_0545,2023-03-05,0,0,0,0,6,0,0,6
557,95244128,ANON_0546,2023-03-05,0,0,0,0,6,0,0,6
558,95259472,ANON_0547,2023-03-05,0,1,0,0,0,9,0,0
559,95274782,ANON_0548,2023-03-05,0,1,0,0,0,9,0,0
560,95296303,ANON_0549,2023-03-05,0,0,0,0,6,0,0,6
561,95312241,ANON_0550,2023-03-05,0,0,0,0,0,12,0,0
562,95333720,ANON_0551,2023-03-06,1,0,0,0,6,0,1,7
563,95366717,ANON_0552,2023-03-06,1,0,1,0,3,0,1,4
564,95401408,ANON_0553,2023-03-06,1,0,0,0,7,3,1,8
565,95420751,ANON_0554,2023-03-06,0,0,0,0,2,0,0,2
566,95442200,ANON_0555,2023-03-06,0,0,0,0,0,8,0,0
567,95467401,ANON_0556,2023-03-06,0,1,0,0,0,9,0,0
568,95487852,ANON_0557,2023-03-06,0,0,2,0,3,0,0,3
569,95502717,ANON_0558,2023-03-06,1,0,0,0,3,0,1,4
570,95514880,ANON_0559,2023-03-06,1,0,0,0,1,0,1,2
571,95530601,ANON_0560,2023-03-06,2,0,0,0,8,0,2,10
572,95535929,ANON_0537,2023-03-06,1,0,0,0,1,0,1,2
573,95555435,ANON_0561,2023-03-06,1,0,0,0,3,0,1,4
574,95569544,ANON_0562,2023-03-06,3,0,0,0,3,2,3,6
575,95586983,ANON_0563,2023-03-06,1,0,0,0,1,0,1,2
576,95606244,ANON_0564,2023-03-06,1,0,0,0,0,0,1,1
577,95628811,ANON_0565,2023-03-07,2,0,0,0,2,0,2,4
578,95647561,ANON_0566,2023-03-07,0,0,0,3,9,0,0,9
579,95666917,ANON_0498,2023-03-07,0,1,0,0,0,9,0,0
580,95672967,ANON_0567,2023-03-07,0,1,0,0,0,2,0,0
581,95690608,ANON_0568,2023-03-07,0,0,0,0,6,0,0,6
582,95714138,ANON_0569,2023-03-07,2,0,0,0,2,0,2,4
583,95738476,ANON_0570,2023-03-07,1,1,0,0,3,3,1,4
584,95770469,ANON_0571,2023-03-07,1,0,0,0,0,0,1,1
585,95792136,ANON_0572,2023-03-07,0,0,0,2,0,0,0,0
586,95809089,ANON_0573,2023-03-07,0,1,0,0,2,3,0,2
587,95828894,ANON_0574,2023-03-07,1,0,0,0,4,0,1,5
588,95850191,ANON_0575,2023-03-07,0,0,0,0,6,0,0,6
589,95869968,ANON_0576,2023-03-07,0,0,0,0,6,0,0,6
590,95897041,ANON_0577,2023-03-08,0,1,0,0,0,6,0,0
591,95933346,ANON_0578,2023-03-08,0,1,0,0,0,0,0,0
592,95966873,ANON_0579,2023-03-08,0,0,0,0,0,3,0,0
593,95990433,ANON_0580,2023-03-08,2,0,0,0,4,0,2,6
594,96010073,ANON_0581,2023-03-08,2,1,2,0,7,0,2,9
595,96037115,ANON_0582,2023-03-08,1,0,0,0,10,0,1,11
596,96064038,ANON_0583,2023-03-08,0,1,0,0,0,9,0,0
597,96083828,ANON_0584,2023-03-08,0,0,0,0,2,0,0,2
598,96090930,ANON_0545,2023-03-08,0,0,0,0,0,6,0,0
599,96101284,ANON_0585,2023-03-08,0,0,0,0,0,8,0,0
600,96121621,ANON_0586,2023-03-08,0,0,0,0,10,0,0,10
601,96148268,ANON_0587,2023-03-09,1,1,0,1,0,21,1,1
602,96171279,ANON_0588,2023-03-09,2,0,0,0,1,0,2,3
603,96191049,ANON_0589,2023-03-09,0,0,0,1,0,0,0,0
604,96211281,ANON_0590,2023-03-09,1,0,0,0,0,0,1,1
605,96230244,ANON_0591,2023-03-09,0,0,0,0,1,0,0,1
606,96252590,ANON_0592,2023-03-09,0,0,0,0,6,0,0,6
607,96277601,ANON_0593,2023-03-09,1,0,0,0,2,0,1,3
608,96297680,ANON_0594,2023-03-09,0,1,0,0,0,9,0,0
609,96316629,ANON_0595,2023-03-09,0,0,0,1,6,0,0,6
610,96337687,ANON_0596,2023-03-09,2,0,0,0,5,1,2,7
611,96355771,ANON_0597,2023-03-09,1,0,0,0,1,0,1,2
612,96355774,ANON_0597,2023-03-09,1,0,0,0,1,0,1,2
613,96376653,ANON_0598,2023-03-10,0,0,0,0,0,6,0,0
614,96401919,ANON_0599,2023-03-10,0,0,0,0,6,0,0,6
615,96425536,ANON_0600,2023-03-10,0,1,0,0,0,2,0,0
616,96450834,ANON_0601,2023-03-10,1,0,0,0,1,0,1,2
617,96469644,ANON_0602,2023-03-10,1,0,0,0,0,0,1,1
618,96470870,ANON_0602,2023-03-10,0,0,0,0,21,0,0,21
619,96504739,ANON_0603,2023-03-10,0,1,0,0,0,9,0,0
620,96524367,ANON_0604,2023-03-10,1,0,0,0,2,0,1,3
621,96539277,ANON_0605,2023-03-10,1,0,0,0,0,0,1,1
622,96556754,ANON_0606,2023-03-10,0,0,0,0,6,0,0,6
623,96585205,ANON_0607,2023-03-11,0,0,0,0,6,5,0,6
624,96600007,ANON_0608,2023-03-11,2,0,0,0,8,0,2,10
625,96616427,ANON_0609,2023-03-11,0,0,0,2,0,0,0,0
626,96636158,ANON_0610,2023-03-11,1,0,0,0,0,0,1,1
627,96648505,ANON_0611,2023-03-11,1,0,0,0,0,0,1,1
628,96659613,ANON_0577,2023-03-11,0,1,0,0,0,6,0,0
629,96662768,ANON_0612,2023-03-11,0,0,4,0,0,0,0,0
630,96685316,ANON_0613,2023-03-11,1,1,0,0,2,0,1,3
631,96702035,ANON_0614,2023-03-11,0,1,0,0,0,3,0,0
632,96718737,ANON_0615,2023-03-11,0,1,0,0,3,3,0,3
633,96742352,ANON_0616,2023-03-12,0,0,1,1,0,0,0,0
634,96760590,ANON_0617,2023-03-12,2,0,0,0,4,0,2,6
635,96772771,ANON_0618,2023-03-12,0,0,3,0,9,8,0,9
636,96786540,ANON_0619,2023-03-12,1,0,0,0,0,0,1,1
637,96799112,ANON_0620,2023-03-12,0,0,0,2,0,0,0,0
638,96813422,ANON_0621,2023-03-12,0,0,0,0,0,6,0,0
639,96834071,ANON_0622,2023-03-12,2,0,0,0,5,0,2,7
640,96854155,ANON_0623,2023-03-12,0,1,0,0,0,9,0,0
641,96868404,ANON_0624,2023-03-12,0,1,0,0,0,8,0,0
642,96876246,ANON_0625,2023-03-12,0,0,0,0,6,0,0,6
643,96887311,ANON_0626,2023-03-12,1,0,0,0,0,0,1,1
644,96903689,ANON_0627,2023-03-12,0,0,4,0,6,0,0,6
645,96924891,ANON_0628,2023-03-12,0,0,0,2,6,0,0,6
646,96939268,ANON_0629,2023-03-12,1,0,0,0,0,0,1,1
647,96954121,ANON_0630,2023-03-12,0,1,0,0,2,0,0,2
648,96969981,ANON_0631,2023-03-12,0,1,0,0,0,8,0,0
649,96996731,ANON_0632,2023-03-13,1,0,0,0,1,0,1,2
650,97014163,ANON_0633,2023-03-13,2,0,0,0,10,0,2,12
651,97034132,ANON_0634,2023-03-13,0,0,0,0,6,0,0,6
652,97060781,ANON_0635,2023-03-13,0,1,0,0,0,2,0,0
653,97075515,ANON_0636,2023-03-13,2,0,0,2,3,0,2,5
654,97094008,ANON_0637,2023-03-13,1,0,4,0,0,0,1,1
655,97112299,ANON_0638,2023-03-13,0,1,0,0,0,9,0,0
656,97132928,ANON_0639,2023-03-13,0,0,0,0,6,0,0,6
657,97152463,ANON_0640,2023-03-13,1,0,0,0,4,0,1,5
658,97168373,ANON_0641,2023-03-13,3,0,0,0,6,0,3,9
659,97184315,ANON_0642,2023-03-13,0,0,1,0,3,1,0,3
660,97202582,ANON_0643,2023-03-13,2,0,0,0,8,5,2,10
661,97218055,ANON_0644,2023-03-13,0,1,0,0,0,9,0,0
662,97232018,ANON_0645,2023-03-13,2,0,0,0,2,0,2,4
663,97250680,ANON_0646,2023-03-13,1,0,0,0,0,0,1,1
664,97270316,ANON_0647,2023-03-14,0,0,0,1,1,0,0,1
665,97288343,ANON_0648,2023-03-14,0,1,0,1,0,0,0,0
666,97307667,ANON_0649,2023-03-14,1,0,0,0,1,0,1,2
667,97328218,ANON_0650,2023-03-14,1,0,0,0,0,0,1,1
668,97353159,ANON_0651,2023-03-14,2,0,0,0,2,0,2,4
669,97371398,ANON_0652,2023-03-14,0,0,0,6,0,0,0,0
670,97393390,ANON_0653,2023-03-14,0,1,0,0,0,9,0,0
671,97406741,ANON_0654,2023-03-14,1,1,0,0,7,9,1,8
672,97423741,ANON_0655,2023-03-14,2,0,0,0,2,0,2,4
673,97441798,ANON_0656,2023-03-14,0,0,0,1,0,0,0,0
674,97459814,ANON_0657,2023-03-14,0,0,0,7,0,0,0,0
675,97465784,ANON_0593,2023-03-14,1,0,0,0,1,0,1,2
676,97476532,ANON_0658,2023-03-14,0,0,0,0,6,2,0,6
677,97489353,ANON_0659,2023-03-14,0,0,0,0,3,0,0,3
678,97505522,ANON_0660,2023-03-14,2,0,0,0,3,0,2,5
679,97528123,ANON_0661,2023-03-15,0,0,0,0,0,6,0,0
680,97547037,ANON_0662,2023-03-15,1,0,0,0,2,0,1,3
681,97571348,ANON_0663,2023-03-15,0,0,0,2,0,0,0,0
682,97586202,ANON_0664,2023-03-15,1,0,0,0,0,0,1,1
683,97609152,ANON_0665,2023-03-15,0,1,0,0,0,9,0,0
684,97619867,ANON_0401,2023-03-15,0,0,0,0,0,7,0,0
685,97635067,ANON_0666,2023-03-15,0,0,0,0,6,0,0,6
686,97652635,ANON_0667,2023-03-15,1,0,0,0,1,0,1,2
687,97677028,ANON_0668,2023-03-15,0,0,0,0,0,8,0,0
688,97691957,ANON_0669,2023-03-15,1,0,1,2,13,0,1,14
689,97707925,ANON_0670,2023-03-15,0,0,0,0,9,0,0,9
690,97724548,ANON_0671,2023-03-15,0,0,0,0,12,0,0,12
691,97744188,ANON_0672,2023-03-15,0,1,0,0,0,9,0,0
692,97763605,ANON_0673,2023-03-15,0,1,0,0,0,9,0,0
693,97788724,ANON_0674,2023-03-16,3,0,0,0,1,0,3,4
694,97803223,ANON_0675,2023-03-16,1,0,0,0,2,0,1,3
695,97830959,ANON_0676,2023-03-16,2,0,0,0,3,0,2,5
696,97855262,ANON_0677,2023-03-16,1,0,0,0,2,0,1,3
697,97876883,ANON_0678,2023-03-16,0,0,0,0,6,0,0,6
698,97896275,ANON_0679,2023-03-16,1,0,0,0,2,0,1,3
699,97925681,ANON_0680,2023-03-16,1,0,0,0,4,0,1,5
700,97942210,ANON_0681,2023-03-16,2,0,0,0,4,0,2,6
701,97960736,ANON_0682,2023-03-16,0,1,0,0,0,5,0,0
702,97986671,ANON_0683,2023-03-16,0,1,0,0,0,5,0,0
703,98007422,ANON_0684,2023-03-17,0,0,1,0,3,0,0,3
704,98026889,ANON_0685,2023-03-17,0,0,0,0,0,6,0,0
705,98050327,ANON_0686,2023-03-17,2,1,0,0,2,0,2,4
706,98072800,ANON_0687,2023-03-17,0,0,0,0,0,3,0,0
707,98094059,ANON_0688,2023-03-17,1,0,0,0,2,0,1,3
708,98112521,ANON_0689,2023-03-17,3,0,0,0,4,0,3,7
709,98133849,ANON_0690,2023-03-17,1,0,0,0,2,0,1,3
710,98150150,ANON_0691,2023-03-17,1,0,0,0,3,0,1,4
711,98175230,ANON_0692,2023-03-18,0,1,0,0,0,9,0,0
712,98192414,ANON_0693,2023-03-18,1,1,0,0,2,9,1,3
713,98206196,ANON_0694,2023-03-18,0,0,5,0,0,0,0,0
714,98222564,ANON_0695,2023-03-18,2,0,0,0,13,0,2,15
715,98233637,ANON_0696,2023-03-18,1,0,0,0,3,0,1,4
716,98246730,ANON_0697,2023-03-18,1,0,0,0,0,0,1,1
717,98264070,ANON_0698,2023-03-18,1,0,0,0,3,0,1,4
718,98275749,ANON_0699,2023-03-18,3,0,0,0,2,0,3,5
719,98292809,ANON_0700,2023-03-19,4,0,0,0,3,0,4,7
720,98312981,ANON_0701,2023-03-19,0,0,2,1,0,0,0,0
721,98321013,ANON_0702,2023-03-19,0,0,0,0,0,4,0,0
722,98336085,ANON_0703,2023-03-19,1,0,0,0,2,0,1,3
723,98347935,ANON_0704,2023-03-19,0,0,0,0,3,0,0,3
724,98361768,ANON_0705,2023-03-19,0,0,0,0,1,0,0,1
725,98381433,ANON_0706,2023-03-19,0,1,0,0,0,9,0,0
726,98399078,ANON_0707,2023-03-19,1,0,0,0,1,0,1,2
727,98415800,ANON_0708,2023-03-19,0,0,0,0,6,0,0,6
728,98423640,ANON_0709,2023-03-19,0,0,0,0,6,0,0,6
729,98441212,ANON_0710,2023-03-19,0,1,0,0,0,0,0,0
730,98459410,ANON_0711,2023-03-19,0,0,0,0,0,13,0,0
731,98476158,ANON_0712,2023-03-19,1,0,0,0,0,0,1,1
732,98502115,ANON_0713,2023-03-19,1,0,0,0,2,0,1,3
733,98505830,ANON_0139,2023-03-20,1,0,0,0,2,0,1,3
734,98525745,ANON_0714,2023-03-20,0,3,0,0,0,8,0,0
735,98551878,ANON_0715,2023-03-20,0,0,0,0,6,0,0,6
736,98576778,ANON_0716,2023-03-20,2,0,0,0,21,0,2,23
737,98600833,ANON_0717,2023-03-20,0,0,0,0,0,6,0,0
738,98626263,ANON_0718,2023-03-20,0,2,0,0,0,18,0,0
739,98644099,ANON_0719,2023-03-20,1,0,0,0,0,0,1,1
740,98666288,ANON_0720,2023-03-20,1,0,0,0,0,0,1,1
741,98683733,ANON_0721,2023-03-20,1,0,0,0,3,0,1,4
742,98707582,ANON_0722,2023-03-20,0,1,0,0,0,2,0,0
743,98721197,ANON_0723,2023-03-20,1,0,0,0,2,0,1,3
744,98736084,ANON_0724,2023-03-20,0,0,0,2,6,0,0,6
745,98753242,ANON_0725,2023-03-20,1,0,0,0,3,0,1,4
746,98774381,ANON_0726,2023-03-21,1,0,0,0,2,0,1,3
747,98796526,ANON_0727,2023-03-21,0,0,0,0,3,0,0,3
748,98822988,ANON_0728,2023-03-21,1,0,0,0,2,0,1,3
749,98845116,ANON_0729,2023-03-21,0,0,0,0,0,12,0,0
750,98869118,ANON_0730,2023-03-21,0,1,0,0,0,2,0,0
751,98894110,ANON_0731,2023-03-21,1,0,0,0,2,0,1,3
752,98912553,ANON_0732,2023-03-21,0,0,0,0,0,8,0,0
753,98937036,ANON_0733,2023-03-21,2,0,0,0,10,0,2,12
754,98948044,ANON_0734,2023-03-21,1,0,0,0,0,0,1,1
755,98968294,ANON_0735,2023-03-21,0,1,0,0,0,9,0,0
756,98984427,ANON_0493,2023-03-21,1,0,0,0,2,0,1,3
757,98992503,ANON_0736,2023-03-21,0,0,0,0,6,0,0,6
758,99011913,ANON_0737,2023-03-21,0,0,0,6,2,0,0,2
759,99042411,ANON_0738,2023-03-22,1,0,0,0,1,0,1,2
760,99062384,ANON_0739,2023-03-22,1,0,0,0,1,0,1,2
761,99067425,ANON_0737,2023-03-22,0,0,0,0,1,0,0,1
762,99080428,ANON_0740,2023-03-22,0,0,0,0,0,16,0,0
763,99103944,ANON_0741,2023-03-22,1,1,0,0,2,9,1,3
764,99107071,ANON_0006,2023-03-22,2,0,0,0,7,0,2,9
765,99127185,ANON_0742,2023-03-22,1,0,0,0,5,5,1,6
766,99139643,ANON_0743,2023-03-22,0,0,0,0,21,11,0,21
767,99160534,ANON_0615,2023-03-22,0,0,0,0,0,3,0,0
768,99178539,ANON_0744,2023-03-22,0,0,0,0,0,6,0,0
769,99195165,ANON_0745,2023-03-22,0,0,0,0,6,0,0,6
770,99207846,ANON_0746,2023-03-22,1,0,0,0,0,0,1,1
771,99232124,ANON_0747,2023-03-22,0,0,0,0,3,0,0,3
